uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:A1993LV68900004,"SALINITY-FERTILITY INTERACTION ON GROWTH, MINERAL-COMPOSITION AND NITROGEN-METABOLISM OF INDIAN MUSTARD",JOURNAL OF PLANT NUTRITION,9,16,1637-1650,NA,1993,"GARG, BK | VYAS, SP | KATHJU, S | LAHIRI, AN | MALI, PC | SHARMA, PC",,NA,NA,LV689,0190-4167,NA,saltwater,marine
WOS:A1992HM75700007,THE INFLUENCE OF UPWELLING AND SHORT-TERM CHANGES IN CONCENTRATIONS OF NUTRIENTS IN THE WATER COLUMN ON FLUXES ACROSS THE SURFACE OF A SALT-MARSH,ESTUARIES,1,15,68-74,MAR,1992,"TAYLOR, DI",,NA,NA,HM757,0160-8347,NA,saltwater,marine
WOS:000382120600002,Aqueous leaching of cattle manure incineration ash to produce a phosphate enriched fertilizer,JOURNAL OF MATERIAL CYCLES AND WASTE MANAGEMENT,4,18,608-617,SEP,2016,"Oshita, Kazuyuki | Sun, Xiucui | Kawaguchi, Koji | Shiota, Kenji | Takaoka, Masaki | Matsukawa, Kazutsugu | Fujiwara, Taku",Cattle manure incineration ash | Aqueous leaching | Phosphorus (P) | Fertilizer | Salinity,10.1007/s10163-016-0528-6,NA,DU3OE,1438-4957,NA,saltwater,marine
WOS:A1994PC01300011,POLYMERIC PHOSPHONIUM SALTS AS A NOVEL CLASS OF CATIONIC BIOCIDES .8. SYNERGISTIC EFFECT ON ANTIBACTERIAL ACTIVITY OF POLYMERIC PHOSPHONIUM AND AMMONIUM-SALTS,JOURNAL OF APPLIED POLYMER SCIENCE,9,53,1245-1249,AUG 29,1994,"KANAZAWA, A | IKEDA, T | ENDO, T",,NA,NA,PC013,0021-8995,NA,saltwater,marine
WOS:000272544300010,"RELATIONSHIPS AMONG UPLAND DEVELOPMENT, NITROGEN, AND PLANT COMMUNITY COMPOSITION IN A MAINE SALT MARSH",WETLANDS,4,29,1179-1188,DEC,2009,"Fitch, Rosemarie | Theodose, Theresa | Dionne, Michele",nitrate | Spartina alterniflora | Triglochin maritimum,NA,NA,529UM,0277-5212,NA,saltwater,marine
WOS:000081755900004,"Solute concentrations of overland flow water in a cultivated field: spatial variations, intra- and inter-storm trends",HYDROLOGICAL PROCESSES,10,13,1465-1477,JUL,1999,"Durand, P | Cros-Cayot, S | Gascuel-Odoux, C | Heddadj, D",non-point source pollution | runoff | surface water | exchangeable cations | phosphorus | nitrogen | Brittany,NA,NA,221YR,0885-6087,NA,saltwater,marine
WOS:000392601500003,"The impact of an underground cut-off wall on nutrient dynamics in groundwater in the lower Wang River watershed, China",ISOTOPES IN ENVIRONMENTAL AND HEALTH STUDIES,1,53,36-53,MAR,2017,"Kang, Pingping | Xu, Shiguo",Groundwater | hydrogen-2 | isotope hydrology | multiple isotopes approach | nitrogen-15 | nitrogen transformation process | oxygen-18 | phosphorus | underground cut-off wall | Wang River,10.1080/10256016.2016.1186670,NA,EI6JL,1025-6016,NA,saltwater,marine
WOS:000230143300006,Total soluble nitrogen in forest soils as determined by persulfate oxidation and by high temperature catalytic oxidation,AUSTRALIAN JOURNAL OF SOIL RESEARCH,4,43,515-523,NA,2005,"Chen, CR | Xu, ZH | Keay, P | Zhang, SL",chemiluminescence | recovery | fumigation | water extracts | K2SO4 extracts | KCl extracts,10.1071/SR04132,NA,940KL,0004-9573,NA,saltwater,marine
WOS:A1997WX57600022,Facile syntheses and interconversions between simple phosphiranium and phosphirenium salts,JOURNAL OF ORGANOMETALLIC CHEMISTRY,1-2,529,189-196,FEB 15,1997,"Hockless, DCR | McDonald, MA | Pabel, M | Wild, SB",crystal structure | alkene | alkyne | small ring | phosphirenium | phosphiranium,NA,NA,WX576,0022-328X,NA,saltwater,marine
WOS:000260597200099,Hydrolysis of organic phosphates by commercially available phytases: Biocatalytic potentials and effects of ions on their enzymatic activities,JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT,3-4,6,500-505,JUL-OCT,2008,"Tazisong, Irenus A. | Senwo, Zachary N. | Taylor, Robert W. | He, Zhongqi",Phytase | organic phosphorus | wheat phytase | Aspergaillus ficuum,NA,NA,368BV,1459-0255,NA,saltwater,marine
WOS:000309437800063,Nitrogen fixation in tropical environments-Adaptive responses and benefits,RESEARCH ON CROPS,2,13,743-753,AUG,2012,"Sheokand, Sunita | Dudeja, S. S. | Swaraj, K.",Drought | nitrogen fixation | nutrient deficiency | salt stress | temperature stress | tropics,NA,NA,015HU,0972-3226,NA,saltwater,marine
WOS:000327934800009,Sodium Salt Induced Utilization of Phosphorus in Sugarcane Leaf Laminae Reduces Sucrose Contents,SUGAR TECH,2,15,165-176,JUN,2013,"Rai, Rama Kant | Singh, Pushpa",Sodium salts | Soil physico-chemical properties | Tissue phosphorus contents | Phosphorus fractions | Sucrose | Sugarcane | Leaf laminae,10.1007/s12355-012-0190-9,NA,265FH,0972-1525,NA,saltwater,marine
WOS:000315844200025,Field and Laboratory Tests of Flow-Proportional Passive Samplers for Determining Average Phosphorus and Nitrogen Concentration in Rivers,ENVIRONMENTAL SCIENCE & TECHNOLOGY,5,47,2331-2338,MAR 5,2013,"Jordan, Philip | Cassidy, Rachel | Macintosh, Katrina A. | Arnscheidt, Joerg",,10.1021/es304108e,NA,102KT,0013-936X,NA,saltwater,marine
WOS:000332097000002,"Using in situ ultraviolet-visual spectroscopy to measure nitrogen, carbon, phosphorus, and suspended solids concentrations at a high frequency in a brackish tidal marsh",LIMNOLOGY AND OCEANOGRAPHY-METHODS,NA,12,10-22,JAN,2014,"Etheridge, J. Randall | Birgand, Francois | Osborne, Jason A. | Osburn, Christopher L. | Burchell, Michael R., II | Irving, Justin",,10.4319/lom.2014.12.10,NA,AB9FU,1541-5856,NA,saltwater,marine
WOS:000285365100005,Spatial distribution of soil phosphorus and herbage mass in beef cattle pastures: effects of slope aspect and slope position,NUTRIENT CYCLING IN AGROECOSYSTEMS,1,89,59-70,JAN,2011,"Sigua, Gilbert C. | Coleman, Samuel W. | Albano, Joseph | Williams, Mimi",Slope aspect | Slope position | Bahiagrass | Cow-calf | Phosphorus | Phosphorus uptake | Degree of phosphorus saturation in soils,10.1007/s10705-010-9376-2,NA,695IZ,1385-1314,NA,saltwater,marine
WOS:000387834600001,The impact of river infiltration on the chemistry of shallow groundwater in a reclaimed water irrigation area,JOURNAL OF CONTAMINANT HYDROLOGY,NA,193,1-9,OCT,2016,"Yin, Shiyang | Wu, Wenyong | Liu, Honglu | Bao, Zhe",Reclaimed water | Irrigation | Groundwater chemistry | Isotope | Vulnerability,10.1016/j.jconhyd.2016.08.004,NA,EC0ZZ,0169-7722,NA,saltwater,marine
WOS:000082247900014,Struvite formation in wastewater treatment plants: Opportunities for nutrient recovery,ENVIRONMENTAL TECHNOLOGY,7,20,777-782,JUL,1999,"Booker, NA | Priestley, AJ | Fraser, IH",struvite | magnesium ammonium phosphate | nutrients | recovery | sewage treatment,NA,NA,230JK,0959-3330,NA,saltwater,marine
WOS:000449541200034,Forms and vertical distributions of soil phosphorus in newly formed coastal wetlands in the Yellow River Delta estuary,LAND DEGRADATION & DEVELOPMENT,11,29,4219-4226,NOV,2018,"Qu, Fanzhu | Shao, Hongbo | Meng, Ling | Yu, Junbao | Xia, Jiangbao | Sun, Jingkuan | Li, Yunzhao",coastal wetland | phosphorus forms | salt-soil sustainable use | vertical distributions | Yellow River Delta estuary,10.1002/ldr.3132,NA,GZ6JH,1085-3278,NA,saltwater,marine
WOS:000082578500015,"Water quality analysis of a freshwater diversion at Caernarvon, Louisiana",ESTUARIES,2A,22,327-336,JUN,1999,"Lane, RR | Day, JW | Thibodeaux, B",,NA,NA,236BN,0160-8347,NA,saltwater,marine
WOS:000075703900003,"Effects of nutrients at different salinities on growth of the freshwater green alga Scenedesmus bijugatus in water of Narendra Pond, Puri, Orissa",INTERNATIONAL REVIEW OF HYDROBIOLOGY,4,83,297-304,NA,1998,"Mohapatra, PK | Dash, RC | Panda, SS | Mishra, RK | Mohanty, RC",Scenedesmus | salinity | nutrients | enrichment | growth,NA,NA,116BW,1434-2944,NA,saltwater,marine
WOS:A1993LQ39000027,"DIRECT AND INDIRECT EFFECTS OF CALCIUM-SULFATE AND NITROGEN ON GROWTH AND SUCCESSION OF TREES ON THE TANANA RIVER FLOODPLAIN, INTERIOR ALASKA",CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,5,23,995-1000,MAY,1993,"CHAPIN, FS | WALKER, LR",,NA,NA,LQ390,0045-5067,NA,saltwater,marine
WOS:000282421600005,Influence of calcium (0.6 or 1.2%) and phosphorus (0.3 or 0.6%) content and ratio on the formation of urolithogenic compounds in the urine of Boer-cross goats fed high-concentrate diets,SMALL RUMINANT RESEARCH,2-3,93,94-102,OCT,2010,"Freeman, S. R. | Poore, M. H. | Young, G. A. | Anderson, K. L.",Dietary calcium | Goats | Dietary phosphorus | Uroliths,10.1016/j.smallrumres.2010.05.007,NA,657OI,0921-4488,NA,saltwater,marine
WOS:000183487200008,Factors affecting the concentration and flux of materials in two southern Everglades mangrove wetlands,MARINE ECOLOGY PROGRESS SERIES,NA,253,85-96,NA,2003,"Davis, SE | Childers, DL | Day, JW | Rudnick, DT | Sklar, FH",wetland-water column fluxes | nutrient concentrations | salinity | temperature | water source | season,NA,NA,689JE,0171-8630,NA,saltwater,marine
WOS:000080556400006,Halophytes for the treatment of saline aquaculture effluent,AQUACULTURE,3-4,175,255-268,MAY 15,1999,"Brown, JJ | Glenn, EP | Fitzsimmons, KM | Smith, SE",halophytes | effluent | Suaeda esteroa | Salicornia bigelovii | Atriplex barclayana,NA,NA,200TP,0044-8486,NA,saltwater,marine
WOS:000408787800002,Wind-driven residual circulation and related oxygen and dynamics in the Gulf of Finland (Baltic Sea) in winter nutrient,ESTUARINE COASTAL AND SHELF SCIENCE,NA,195,4-15,AUG 5,2017,"Lips, Urmas | Laanemets, Jaan | Lips, Inga | Liblik, Taavi | Suhhova, Irina | Suursaar, Ulo",Gulf of Finland | Estuarine circulation | Saltwater wedge | Oxygen content | Nutrients,10.1016/j.ecss.2016.10.006,NA,FF3ID,0272-7714,NA,saltwater,marine
WOS:000309476100007,"Tidally driven N, P, Fe and Mn exchanges in salt marsh sediments of Tagus estuary (SW Europe)",ENVIRONMENTAL MONITORING AND ASSESSMENT,11,184,6541-6552,NOV,2012,"Caetano, M. | Bernardez, P. | Santos-Echeandia, J. | Prego, R. | Vale, C.",Salt marsh | Metals | Nutrients | Advective transport | Diffusive fluxes,10.1007/s10661-011-2439-2,NA,015WC,0167-6369,NA,saltwater,marine
WOS:000371183300047,Evaluating the suitability of synthetic organic polymers to replace iron salts in the purification of humic and sediment-rich runoff,DESALINATION AND WATER TREATMENT,23,57,10948-10957,MAY 14,2016,"Heiderscheidt, Elisangela | Leiviska, Tiina | Ronkanen, Anna-Kaisa | Klove, Bjorn",Coagulation | Ferric sulphate | Humic substances | Organic polymers | Settling | Temperature,10.1080/19443994.2015.1043954,NA,DF2ON,1944-3994,NA,saltwater,marine
WOS:000452328300008,Porewater salinity in a southeastern United States salt marsh: controls and interannual variation,PEERJ,NA,6,,NOV 8,2018,"Miklesh, David | Meile, Christof",Juncus roemerianus | Modeling | Porewater | Simulation | Salt marsh | Spartina alterniflora | Salinity,10.7717/peerj.5911,NA,HD2GE,2167-8359,NA,saltwater,marine
WOS:000484066500008,"9-Cobalt(II)-Containing 27-Tungsto-3-germanate(IV): Synthesis, Structure, Computational Modeling, and Heterogeneous Water Oxidation Catalysis",INORGANIC CHEMISTRY,17,58,11308-11316,SEP 2,2019,"Haider, Ali | Bassil, Bassem S. | Soriano-Lopez, Joaquin | Qasim, Hafiz M. | Saenz de Pipaon, Cristina | Ibrahim, Masooma | Dutta, Daipayan | Koo, Yong-Sun | Carbo, Jorge J. | Poblet, Josep M. | Ramon Galan-Mascaros, Jose | Kortz, Ulrich",,10.1021/acs.inorgchem.9b01495,NA,IV1VI,0020-1669,NA,saltwater,marine
WOS:000235716500006,"Estimating the unknown components of nutrient mass balances for forestry plantations in mine rehabilitation, Upper Hunter Valley, New South Wales, Australia",ENVIRONMENTAL MANAGEMENT,4,37,496-512,APR,2006,"Mercuri, AM | Duggin, JA | Daniel, H | Lockwood, PV | Grant, CD",coal mine rehabilitation | salinity | input-output analysis | nitrogen | phosphorus | basic cations | substrate nutrient storage,10.1007/s00267-004-0245-0,NA,017TP,0364-152X,NA,saltwater,marine
WOS:000409260000007,"Aeluropus littoralis maintains adequate gas exchange, pigment composition and phenolic contents under combined effects of salinity and phosphorus deficiency",AUSTRALIAN JOURNAL OF BOTANY,5,65,453-462,NA,2017,"Zribi, Ons Talbi | Hessini, Kamel | Trabelsi, Najla | Zribi, Fethia | Hamdi, Abdelwahed | Ksouri, Riadh | Abdelly, Chedly",halophytes | leaf pigments | photosynthesis | secondary metabolites | water use efficiency,10.1071/BT17089,NA,FF8II,0067-1924,NA,saltwater,marine
WOS:000323808600019,Patterns and Controls of Nutrient Concentrations in a Southeastern United States Tidal Creek,OCEANOGRAPHY,3,26,132-139,SEP,2013,"Schutte, Charles A. | Hunter, Kimberley | Mckay, Paul | Di Iorio, Daniela | Joye, Samantha B. | Meile, Christof",,NA,NA,210DD,1042-8275,NA,saltwater,marine
WOS:000311206700016,"The role of stromatolites in explaining patterns of carbon, nitrogen, phosphorus, and silicon in the Secovlje saltern evaporation ponds (northern Adriatic Sea)",JOURNAL OF SOILS AND SEDIMENTS,10,12,1641-1648,DEC,2012,"Skrinjar, Petra | Faganeli, Jadran | Ogrinc, Nives",Cyanobacteria | Hypersaline environment | Northern Adriatic | Nutrients | Stromatolites,10.1007/s11368-012-0605-y,NA,038XF,1439-0108,NA,saltwater,marine
WOS:000361496800001,RESPONSES OF GROWTH AND CHEMICAL COMPOSITION OF PISTACHIO SEEDLING TO PHOSPHORUS FERTILIZATION UNDER SALINE CONDITIONS,JOURNAL OF PLANT NUTRITION,12,38,1836-1848,OCT 15,2015,"Fekri, Majid | Gharanjig, Latifeh | Soliemanzadeh, Akbar",chemical composition | growth | phosphorus | pistachio | salinity stress,10.1080/01904167.2015.1043375,NA,CR6ZJ,0190-4167,NA,saltwater,marine
WOS:000176407000003,Structure aspects and hydroformylation performance of water-soluble HRh(CO)[P(m-C6H4SO3Na)3]3 complex supported on SiO2,CATALYSIS TODAY,1-2,74,5-13,MAY 15,2002,"Yuan, YZ | Zhang, HB | Yang, YQ | Zhang, Y | Tsai, KR",water-soluble Rh-complex | NMR | hydroformylation | FTIR | supported aqueous-phase catalyst,NA,NA,566BM,0920-5861,NA,saltwater,marine
WOS:000317828500007,"TREATED EFFLUENT AND SALINE WATER IRRIGATION INFLUENCES SOIL PROPERTIES, YIELD, WATER PRODUCTIVITY AND SODIUM CONTENT OF SNOW PEAS AND CELERY",JOURNAL OF PLANT NUTRITION,7,36,1102-1119,JAN 1,2013,"Grewal, Harsharn Singh | Maheshwari, Basant L.",celery | wastewater | water quality | salinity | vegetable crops | snow peas | soil fertility,10.1080/01904167.2013.776080,NA,129GZ,0190-4167,NA,saltwater,marine
WOS:000242996400001,"Influence of calcium and phosphorus, lactose, and salt-to-moisture ratio on cheddar cheese quality: pH changes during ripening",JOURNAL OF DAIRY SCIENCE,1,90,1-12,JAN,2007,"Upreti, P. | Metzger, L. E.",cheddar cheese | pH | calcium | phosphorus,NA,NA,119EX,0022-0302,NA,saltwater,marine
WOS:A1993LZ16000002,ON THE CONTROLS OF PHYTOPLANKTON ABUNDANCE AND PRODUCTION IN COASTAL LAGOONS,JOURNAL OF COASTAL RESEARCH,4,9,895-906,FAL,1993,"COMIN, FA | VALIELA, I",PHYTOPLANKTON | NITROGEN | PHOSPHORUS | WATER TURNOVER | FRESH-WATER | SEAWATER | COASTAL LAGOONS,NA,NA,LZ160,0749-0208,NA,saltwater,marine
WOS:000208665700003,Mineral nutrition and extraction of nutrients by corn plant irrigated with saline water,REVISTA BRASILEIRA DE ENGENHARIA AGRICOLA E AMBIENTAL,11,14,1143-1151,NOV,2010,"de Sousa, Geocleber G. | de Lacerda, Claudivan F. | Cavalcante, Lourival F. | Guimaraes, Francisco V. A. | Bezerra, Maria E. de J. | da Silva, Giovana L.",salt stress | Zea mays | irrigation | minerals elements,NA,NA,V28FC,1415-4366,NA,saltwater,marine
WOS:000486103700076,"Sulfur-induced salinity tolerance in lettuce is due to a better P and K uptake, lower Na/K ratio and an efficient antioxidative defense system",SCIENTIA HORTICULTURAE,NA,257,,NOV 17,2019,"de Souza Freitas, Wallace Edelky | de Oliveira, Alexandre Bosco | Mesquita, Rosilene Oliveira | de Carvalho, Humberto Henrique | Prisco, Jose Tarquinio | Gomes-Filho, Eneas",Photosynthesis | Lactuca sativa | Mineral nutrition | Salinity | Antioxidant defense system,10.1016/j.scienta.2019.108764,NA,IY0SS,0304-4238,NA,saltwater,marine
WOS:000278918100009,New cyclic phosphonium salts derived from the reaction of phosphine-aldehydes with acid,JOURNAL OF ORGANOMETALLIC CHEMISTRY,14,695,1824-1830,JUN 15,2010,"Mikhailine, Alexandre A. | Lagaditis, Paraskevi O. | Sues, Peter E. | Lough, Alan J. | Morris, Robert H.",Ligand design | Phosphorus | Macrocycles | Aldehyde | Deprotection,10.1016/j.jorganchem.2010.04.016,NA,612QX,0022-328X,NA,saltwater,marine
WOS:000255555400014,Interaction and morphology of polyethylenimine/DNA complexes as studied by solid-state NMR spectroscopy,CHEMICAL PHYSICS LETTERS,4-6,456,189-192,MAY 5,2008,"Peng, Min | Chen, Qun",,10.1016/j.cplett.2008.02.112,NA,296OJ,0009-2614,NA,saltwater,marine
WOS:000237675000014,Responses of three tomato cultivars to sea water salinity 1. Effect of salinity on the seedling growth,AFRICAN JOURNAL OF BIOTECHNOLOGY,10,5,855-861,MAY 16,2006,"Hajer, A. S. | Malibari, A. A. | Al-Zahrani, H. S. | Almaghrabi, O. A.",tomato cultivars | Lycopersicon esculentum | salinity | germination | chlorophyll and growth,NA,NA,044LW,1684-5315,NA,saltwater,marine
WOS:000241774700003,A new class of bleaching and brightness stabilizing agents. Part III: Brightness stabilization of mechanical pulps,JOURNAL OF PULP AND PAPER SCIENCE,3,32,131-136,JUL-SEP,2006,"Hu, T. Q. | James, B. R. | Yawalata, D. | Ezhova, M. B.",mechanical pulps | phosphorus compounds | bleaching | bleached pulps | brightness | stabilizers,NA,NA,101XN,0826-6220,NA,saltwater,marine
WOS:000085246200004,Bridging the final gap in stereocontrolled Wittig reactions: Methoxymethoxy-armed allylic phosphorus ylides affording conjugated dienes with high cis selectivity,CHEMISTRY-A EUROPEAN JOURNAL,3,6,420-426,FEB 4,2000,"Wang, Q | El Khoury, M | Schlosser, M","alkenes | asymmetric synthesis | 1,3-dienes | phosphorus ylides | Wittig reactions",NA,NA,282XC,0947-6539,NA,saltwater,marine
WOS:000376055300004,"Effects of Irrigated Agriculture on Water and Soil Quality (Case Perimeter Guelma, Algeria)",SOIL AND WATER RESEARCH,2,11,97-104,NA,2016,"Kachi, Nora | Kachi, Slimane | Bousnoubra, Houria",agricultural intensification | contamination | fertilizers | irrigation | organochlorine pesticides,NA,NA,DM0SE,1801-5395,NA,saltwater,marine
WOS:000272478400006,Solubility and transport of phosphate and the accompanying ions as influenced by sulphate salts in a model calcareous soil system,CANADIAN JOURNAL OF SOIL SCIENCE,5,89,589-601,NOV,2009,"Olatuyi, S. O. | Akinremi, O. O. | Flaten, D. N. | Crow, G. H.",Phosphate | sulphate | columns | solubility | diffusive transport | resin,NA,NA,528WT,0008-4271,NA,saltwater,marine
WOS:000226476500007,Constructed treatment wetland: a study of eight plant species under saline conditions,CHEMOSPHERE,5,58,585-593,FEB,2005,"Klomjek, P | Nitisoravut, S",constructed wetland | nutrient assimilation | saline wastewater | salt-tolerant plant | treatment performance,10.1016/j.chemosphere.2004.08.073,NA,889XP,0045-6535,NA,saltwater,marine
WOS:000330814900016,Advanced treatment of effluent from municipal WWTP with different metal salt coagulants: Contaminants treatability and floc properties,SEPARATION AND PURIFICATION TECHNOLOGY,NA,120,123-128,DEC 13,2013,"Liu, Y. Y. | Zhang, W. J. | Yang, X. Y. | Xiao, P. | Wang, D. S. | Song, Yiqing",Secondary effluent | Chemical coagulation | Total phosphorus | Phosphorus species | Organic composition,10.1016/j.seppur.2013.09.046,NA,AA0VG,1383-5866,NA,saltwater,marine
WOS:000247281500014,Changes in soils and vegetation in a Mediterranean coastal salt marsh impacted by human activities,ESTUARINE COASTAL AND SHELF SCIENCE,3-4,73,510-526,JUL,2007,"Alvarez-Rogel, J. | Jimenez-Carceles, F. J. | Roca, M. J. | Ortiz, R.",salinity gradients | moisture gradients | plant zonation | nutrients input | wetland disturbance | Mar Menor,10.1016/j.ecss.2007.02.018,NA,179HX,0272-7714,NA,saltwater,marine
WOS:000298026400028,Witoto ash salts from the Amazon,JOURNAL OF ETHNOPHARMACOLOGY,2,138,492-502,NOV 18,2011,"Alvaro Echeverri, Juan | Roman-Jitdutjaano, Oscar 'Enokakuiodo'",Ethnobotany | Ash salts | Witoto | Northwest Amazonia,10.1016/j.jep.2011.09.047,NA,861NN,0378-8741,NA,saltwater,marine
WOS:000263849200027,"Analysis of meat products, produced with mineral salt Constituents and sensory assessment of meat articles produced with a mineral salt compared with common salt",FLEISCHWIRTSCHAFT,2,89,149-152,NA,2009,"Schoene, Friedrich | Mnich, Katja | Jahreis, Gerhard | Kinast, Carmen | Greiling, Andrea | Kirmse, Rita | Hartung, Horst | Leiterer, Matthias",meat articles | salt reduced sausage | minerals salt | nutrition | sensory evaluation,NA,NA,414FL,0015-363X,NA,saltwater,marine
WOS:000271963900007,Seasonal nutrient fluxes variability of northern salt marshes: examples from the lower St. Lawrence Estuary,WETLANDS ECOLOGY AND MANAGEMENT,6,17,655-673,DEC,2009,"Poulin, Patrick | Pelletier, Emilien | Koutitonski, Vladimir G. | Neumeier, Urs",St. Lawrence Estuary | Salt marshes | Nutrients fluxes | Hydrodynamic model | Biogeochemical processes | Sea ice,10.1007/s11273-009-9141-y,NA,521YZ,0923-4861,NA,saltwater,marine
WOS:000226001200020,"Combined effects of waterlogging and salinity on electrochemistry, water-soluble cations and water dispersible clay in soils with various salinity levels",PLANT AND SOIL,1-2,264,231-245,JUL,2004,"Lu, SG | Tang, C | Rengel, Z",electric conductivity | pH | redox potential | salinity | water-dispersible clay | waterlogging | water-soluble cations,NA,NA,883HC,0032-079X,NA,saltwater,marine
WOS:000278356400045,"Alum sludge-based constructed wetland system for enhanced removal of P and OM from wastewater: Concept, design and performance analysis",BIORESOURCE TECHNOLOGY,16,101,6576-6579,AUG,2010,"Babatunde, A. O. | Zhao, Y. Q. | Zhao, X. H.",Alum sludge | Constructed wetlands | Phosphorus | Tidal flow | Self organizing maps,10.1016/j.biortech.2010.03.066,NA,605OH,0960-8524,NA,saltwater,marine
WOS:000173647400003,Mechanisms of chemical phosphorus removal - 1-iron (II) salts,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,B6,79,339-344,NOV,2001,"Thistleton, J | Clark, T | Pearce, P | Parsons, SA",phosphorus removal | iron (II) chloride | redox | dissolved oxygen | pH,NA,NA,518BU,0957-5820,NA,saltwater,marine
WOS:000340688100023,"Efficiency and life cycle environmental impacts of ion-exchange regeneration using sodium, potassium, chloride, and bicarbonate salts",CHEMICAL ENGINEERING JOURNAL,NA,254,198-209,OCT 15,2014,"Maul, Gabriel A. | Kim, Youngwoon | Amini, Adib | Zhang, Qiong | Boyer, Treavor H.",Nitrate | Softening | Regenerant brine | Salinity | Life cycle assessment (LCA) | Mining,10.1016/j.cej.2014.05.086,NA,AN6EQ,1385-8947,NA,saltwater,marine
WOS:000171734200004,Eutrophication and self-purification: Counteractions forced by large-scale cycles and hydrodynamic processes,AMBIO,4-5,30,190-194,AUG,2001,"Kuparinen, J | Tuominen, L",,NA,NA,485BT,0044-7447,NA,saltwater,marine
WOS:000249016800002,"Influence of ammonium, nitrate and nitrite on the performance of the pure culture of Acinetobacter junii",BIOLOGIA,5,62,517-522,OCT,2007,"Hrenovic, Jasna | Orhan, Yueksel | Bueyuekguengoer, Hanife | Horvaticek, Miroslav",Acinetobacter | ammonium | bacteria | nitrate | nitrite | enhanced biological phosphorus removal,10.2478/s11756-007-0102-8,NA,204BC,0006-3088,NA,saltwater,marine
WOS:000256093600041,"Synthesis of symmetric dithiophosphinic acids for ""minor actinide"" extraction",INORGANICA CHIMICA ACTA,8,361,2522-2532,JUN 2,2008,"Klaehn, John R. | Peterman, Dean R. | Harrup, Mason K. | Tillotson, Richard D. | Luther, Thomas A. | Law, Jack D. | Daniels, Lee M.",synthesis | characterization | dithiophosphinic acid | actinide extractant | X-ray crystal structure,10.1016/j.ica.2008.01.007,NA,304EU,0020-1693,NA,saltwater,marine
WOS:000225944600010,Response of Spartina patens to dissolved inorganic nutrient additions in the field,JOURNAL OF COASTAL RESEARCH,NA,NA,134-149,FAL,2004,"Wigand, C | Thursby, GB | McKinney, RA | Santos, AF",eutrophication | endemycorrhizae | photosynthesis | fluorescence | performance index,NA,NA,882NC,0749-0208,NA,saltwater,marine
WOS:000436570100087,Integrating Irrigation and Drainage Management to Sustain Agriculture in Northern Iran,SUSTAINABILITY,6,10,,JUN,2018,"Darzi-Naftchali, Abdullah | Ritzema, Henk",alternate wetting and drying | midseason drainage | subsurface drainage | drain discharge | salinity | nitrate and phosphorus losses | paddy | canola,10.3390/su10061775,NA,GK9LE,NA,NA,saltwater,marine
WOS:000477685700022,Characterization of phosphonate-based antiscalants used in drinking water treatment plants by anion-exchange chromatography coupled to electrospray ionization time-of-flight mass spectrometry and inductively coupled plasma mass spectrometry,JOURNAL OF CHROMATOGRAPHY A,NA,1601,189-204,SEP 13,2019,"Armbruster, Dominic | Mueller, Uwe | Happel, Oliver",DTPMP | Chelating agents | By-products | Impurities | Purity | Hyphenated analytical methods,10.1016/j.chroma.2019.05.014,NA,IM0NO,0021-9673,NA,saltwater,marine
WOS:000332303100005,"Growth, Nutrients Concentrations, and Enzymes Involved in Plants Nutrition of Alfalfa Populations under Saline Conditions",JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY,2,16,301-314,MAR,2014,"Farissi, M. | Faghire, M. | Bargaz, A. | Bouizgaren, A. | Makoudi, B. | Sentenac, H. | Ghoulam, C.",Acid phosphatase | Biomass | Medicago sativa L. | Membrane permeability | Nitrate reductase | Salt tolerance,NA,NA,AC2BT,1680-7073,NA,saltwater,marine
WOS:000411533900016,Long-term decline in stream total phosphorus concentrations: A pervasive pattern in all watershed types in Ontario,JOURNAL OF GREAT LAKES RESEARCH,5,43,930-937,OCT,2017,"Stammler, Katie L. | Taylor, William D. | Mohamed, Mohamed N.",Total phosphorus | Trends | Streams | Ontario | PWQMN,10.1016/j.jglr.2017.07.005,NA,FH9LT,0380-1330,NA,saltwater,marine
WOS:000247030500013,Interference problems with phosphoantimonylmolybdenum colorimetric measurement of phosphorus in soil and plant materials,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,9-10,38,1299-1316,NA,2007,"Kowalenko, C. G. | Babuin, D.",colorimetric analysis | inductively coupled argon plasma spectroscopy | phosphorus | plant digestion | soil test,10.1080/00103620701328594,NA,175RH,0010-3624,NA,saltwater,marine
WOS:000179833400005,Hypoxia in the Baltic Sea and basin-scale changes in phosphorus biogeochemistry,ENVIRONMENTAL SCIENCE & TECHNOLOGY,24,36,5315-5320,DEC 15,2002,"Conley, DJ | Humborg, C | Rahm, L | Savchuk, OP | Wulff, F",,10.1021/es025763w,NA,625UF,0013-936X,NA,saltwater,marine
